sace_code,name,department,municipio,localidad,zone,school_type,cycle,administration,enrollment_2024
010300002,COPAN GALEL,ATLÁNTIDA,ESPARTA,CEIBITA WAY,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,12
010700251,CORAZON DE JESUS,ATLÁNTIDA,TELA,MELCHER O KILOMETRO DIEZ Y SIE,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,7
010100464,CORINTO,ATLÁNTIDA,LA CEIBA,SAMBO CREEK,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,21
010400034,COSME GARCIA,ATLÁNTIDA,JUTIAPA,JUTIAPA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,45
010100007,CRISTOBAL COLON,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,328
010700115,CRISTOBAL COLON,ATLÁNTIDA,TELA,LAS QUEBRADAS,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,59
010400014,CRISTOBAL COLON,ATLÁNTIDA,JUTIAPA,CORRALITOS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,84
010400024,CRISTOBAL COLON,ATLÁNTIDA,JUTIAPA,EL ZAPOTAL,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,43
010100358,DANIEL FLORES,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,CEPB,PREBÁSICA,GUBERNAMENTAL,27
010700310,DANIEL MARTINEZ MEJIA,ATLÁNTIDA,TELA,TELA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,15
010300056,DANIEL ORELLANA,ATLÁNTIDA,ESPARTA,EL JAZMÍN,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,27
010400004,DANUBIA RAMIREZ,ATLÁNTIDA,JUTIAPA,SALTOS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,11
010400059,DANUBIA RAMIREZ,ATLÁNTIDA,JUTIAPA,JUTIAPA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,73
010100320,DAVID ASHBY,ATLÁNTIDA,LA CEIBA,LA CEIBA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,9
010600018,DELMA VIRGINIA ZALAYA,ATLÁNTIDA,SAN FRANCISCO,SANTA ANA,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,48
010400215,DILCIA LIZETH FLORES,ATLÁNTIDA,JUTIAPA,JUTIAPA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,14
010700258,DILCIA YUBANY ESPINAL,ATLÁNTIDA,TELA,LA YUSA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,3
010700176,DIONISIO DE HERRERA,ATLÁNTIDA,TELA,PIEDRAS GORDAS,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,13
010700029,DIONISIO DE HERRERA,ATLÁNTIDA,TELA,AGUA CHIQUITA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,109
010300020,DIONISIO DE HERRERA,ATLÁNTIDA,ESPARTA,SIEMPRE VIVA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,128
010400023,DIONISIO DE HERRERA,ATLÁNTIDA,JUTIAPA,EL CACAO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,228
010500175,DIONISIO DE HERRERA,ATLÁNTIDA,LA MASICA,SAN JUAN PUEBLO,URBANA,BILINGUE,BÁSICA I CICLO,GUBERNAMENTAL,444
010700099,DIONISIO DE HERRERA,ATLÁNTIDA,TELA,NOMBRE DE DIOS,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,24
010500023,DIONISIO DE HERRERA,ATLÁNTIDA,LA MASICA,SAN JUAN PUEBLO,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA III CICLO,GUBERNAMENTAL,38
010500063,DIOS CON NOSOTROS,ATLÁNTIDA,LA MASICA,LA MASICA,URBANA,COMÚN,PREBÁSICA,NO GUBERNAMENTAL,74
010500132,DIOS ES AMOR,ATLÁNTIDA,LA MASICA,EL DESVÍO,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,19
010700257,DIOS ES AMOR,ATLÁNTIDA,TELA,EL JUTE,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,11
010100124,DIVINO NIÑO JESUS,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,11
010100160,DOCTOR MIGUEL NAVARRO,ATLÁNTIDA,LA CEIBA,LA CEIBA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,24
010100094,DOMINGA AMADOR DE PADILLA,ATLÁNTIDA,LA CEIBA,COROZAL,RURAL,COMÚN - E.I.B.,PREBÁSICA,GUBERNAMENTAL,49
010700082,DOMINGO BUSTAMANTE ROSALES,ATLÁNTIDA,TELA,BRISAS DEL LEÁN,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,54
010400065,DONALDO ROBERTO REYES,ATLÁNTIDA,JUTIAPA,BERLÍN NO.1,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,99
010500134,DOROTEO ALVARADO,ATLÁNTIDA,LA MASICA,AGUA FRÍA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,10
010700013,DR MIGUEL PAZ BARAHONA,ATLÁNTIDA,TELA,TELA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,343
010100151,DR. MARCO ANTONIO SOSA,ATLÁNTIDA,LA CEIBA,TONCONTÍN,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,17
010700095,DR. SALVADOR CORLETO,ATLÁNTIDA,TELA,LAS QUEBRADAS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,25
010300092,DULCE INFANCIA,ATLÁNTIDA,ESPARTA,MATA DE GUINEO,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,15
010100186,DULCE INFANCIA,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,16
010500148,DULCE INFANCIA,ATLÁNTIDA,LA MASICA,SAN JUAN PUEBLO,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
010300102,DULCE INFANCIA NO. 2,ATLÁNTIDA,ESPARTA,BUENOS AIRES,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,7
010100177,EBEN EZER,ATLÁNTIDA,LA CEIBA,LAS MANGAS,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,21
010200064,EBENEZER,ATLÁNTIDA,EL PORVENIR,EL PORVENIR,URBANA,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,19
010700143,EDELMIRA ALVARENGA URBINA,ATLÁNTIDA,TELA,TELA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,30
010300041,EDNA KIFFER DE ALFONSO,ATLÁNTIDA,ESPARTA,ESPARTA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,50
010700081,EDUARDO MUNGUIA SUAREZ,ATLÁNTIDA,TELA,TELA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,117
010500121,EL BUEN PASTOR,ATLÁNTIDA,LA MASICA,LA MASICA,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,15
010400236,EL BUEN SAMARITANO,ATLÁNTIDA,JUTIAPA,CEFALÚ,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,8
010100239,EL EDEN,ATLÁNTIDA,LA CEIBA,YARUCA,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,19
010100260,EL EDEN,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,18
010300096,EL EDEN,ATLÁNTIDA,ESPARTA,SIEMPRE VIVA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,8
010400137,EL FUTURO,ATLÁNTIDA,JUTIAPA,EL CACAO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,20
010500171,EL HIGUERITO,ATLÁNTIDA,LA MASICA,SAN MARCOS,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
010500166,EL NARANJITO,ATLÁNTIDA,LA MASICA,EL NARANJAL,URBANA,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,18
010200169,EL PINO BILINGUAL ELEMENTARY SCHOOL,ATLÁNTIDA,EL PORVENIR,EL PORVENIR,RURAL,BILINGUE,PREBÁSICA,NO GUBERNAMENTAL,66
010200026,EL PORVENIR,ATLÁNTIDA,EL PORVENIR,EL PORVENIR,URBANA,COMÚN,BÁSICA III CICLO,GUBERNAMENTAL,270
010100018,EL PROGRESO,ATLÁNTIDA,LA CEIBA,LAS MANGAS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,65
010500053,EL RECREO,ATLÁNTIDA,LA MASICA,EL RECREO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,17
010100092,EL SAUCE,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,14
010400122,ELDER ZAVALA,ATLÁNTIDA,JUTIAPA,PIEDRAS AMARILLAS,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,11
010500071,ELENA GLASS 1,ATLÁNTIDA,LA MASICA,SAN JUAN PUEBLO,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,26
010400166,ELIA ESCOBAR,ATLÁNTIDA,JUTIAPA,EL URRACO,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,6
010100328,ELIA MARITZA CARDONA DE URBINA,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,11
010400073,ELIEZER MOTIÑO LUJAN,ATLÁNTIDA,JUTIAPA,PIEDRAS AMARILLAS,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,25
010800072,ELVIN ERNESTO SANTOS,ATLÁNTIDA,ARIZONA,EL COCO,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,23
010100209,ELVIRA PINEDA MADRID,ATLÁNTIDA,LA CEIBA,EL PITAL,RURAL,POLIVALENTE,BÁSICA III CICLO,GUBERNAMENTAL,119
010200020,ELY RODRIGUEZ,ATLÁNTIDA,EL PORVENIR,LÓPEZ BONITO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,12
010700210,EMANUEL,ATLÁNTIDA,TELA,LAS DELICIAS NO.1,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,9
010100321,EMANUEL #2,ATLÁNTIDA,LA CEIBA,COROZAL,RURAL,CCEPREB - E.I.B.,PREBÁSICA,GUBERNAMENTAL,11
010100322,EMANUEL 1,ATLÁNTIDA,LA CEIBA,COROZAL,RURAL,CCEPREB - E.I.B.,PREBÁSICA,GUBERNAMENTAL,48
010700287,EMELI TURCIOS BEJARANO,ATLÁNTIDA,TELA,TELA,URBANA,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,5
010100169,ENMA ROMERO VIUDA DE CALLEJAS,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,48
010500119,ENMANUEL,ATLÁNTIDA,LA MASICA,LA MASICA,URBANA,COMÚN,BÁSICA III CICLO,NO GUBERNAMENTAL,67
010800032,ENRIQUE FLORES,ATLÁNTIDA,ARIZONA,SANTA MARÍA,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,20
010400159,ENRIQUE MARTIN GARCIA,ATLÁNTIDA,JUTIAPA,SONAGUERITA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,13
010800010,ENRIQUE OCHOA,ATLÁNTIDA,ARIZONA,ARIZONA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,14
010700083,ENRIQUE ORTEZ COLINDRES,ATLÁNTIDA,TELA,TOLOA ADENTRO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,14
010100026,ENRIQUE ORTEZ PINEL,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,145
010700085,EPAMINONDAS ROSALES V,ATLÁNTIDA,TELA,NUEVA ESPERANZA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,22
010100230,ESC NOCTURNA  RAMON ROSA,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,EDUCACIÓN ADULTOS,BÁSICA II CICLO,GUBERNAMENTAL,42
010100055,ESCUELA BILINGÜE MAZAPAN,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,BILINGUE,PREBÁSICA,NO GUBERNAMENTAL,293
010600021,ESCUELA DE AGRICULTURA JOHN F. KENNEDY,ATLÁNTIDA,SAN FRANCISCO,SAN FRANCISCO,URBANA,ESCUELAS AGRÍCOLAS,MEDIA,GUBERNAMENTAL,138
010100170,ESCUELA EMILIA D CUIRE,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,86
010300047,ESCUELA ESTEBAN GUARDIOLA,ATLÁNTIDA,ESPARTA,FLORES DE ITALIA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,96
010700318,ESCUELA NORMAL MIXTA BILINGUE DEL LITORAL ATLÁNTICO,ATLÁNTIDA,TELA,TELA,URBANA,NORMAL BILINGÜE,BÁSICA III CICLO,GUBERNAMENTAL,164
010700172,ESCUELA REPUBLICA DE SUIZA,ATLÁNTIDA,TELA,TELA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,43
010500065,ESCUELA SAUL BUSTILLO,ATLÁNTIDA,LA MASICA,SAN MARCOS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,27
010200032,ESCUELA SEMILLA DE ESPERANZA,ATLÁNTIDA,EL PORVENIR,EL PORVENIR,URBANA,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,122
010100173,ESCUELA URBANA MIXTA MONTECRISTO,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,102
010500045,ESPÍRITU DEL SIGLO,ATLÁNTIDA,LA MASICA,SAN JUAN PUEBLO,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,50
010700134,ESTEBAN GUARDIOLA,ATLÁNTIDA,TELA,EL TRIUNFO DE LA CRUZ,RURAL,COMÚN - E.I.B.,PREBÁSICA,GUBERNAMENTAL,34
010700098,ESTEBAN GUARDIOLA,ATLÁNTIDA,TELA,TELA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,66
010300026,ESTEBAN GUARDIOLA,ATLÁNTIDA,ESPARTA,LOMBARDÍA O LA CURVA,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,170
010600005,ESTEBAN GUARDIOLA,ATLÁNTIDA,SAN FRANCISCO,LA FRUTERA,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,215
010700017,ESTEBAN GUARDIOLA,ATLÁNTIDA,TELA,TELA,RURAL,C.E.B. - E.I.B.,BÁSICA I CICLO,GUBERNAMENTAL,445
010100423,ESTHER BILINGUAL SCHOOL,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,BILINGUE,PREBÁSICA,NO GUBERNAMENTAL,246
010800061,EUDOLFO CRISTINO PORTILLO,ATLÁNTIDA,ARIZONA,JILAMITO NUEVO,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,15
010700059,EUGENIA MADRID,ATLÁNTIDA,TELA,TELA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,30
010800003,EUGENIO MATUTE CANIZALES,ATLÁNTIDA,ARIZONA,EL COCO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,19
010100023,EULOGIO ENAMORADO,ATLÁNTIDA,LA CEIBA,RÍO VIEJO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,6
010100056,EVA BERTOT DE MAZIER,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,236
010100044,EVANGELICA BETHEL,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,COMÚN,BÁSICA I CICLO,NO GUBERNAMENTAL,176
010100286,EVANGELICA LAS NACIONES,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,COMÚN,PREBÁSICA,NO GUBERNAMENTAL,103
010100095,EVANGELICO BETHEL,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,COMÚN,PREBÁSICA,NO GUBERNAMENTAL,454
010700201,EVANGELICO CASTILLO DEL REY,ATLÁNTIDA,TELA,TELA,URBANA,BILINGUE,PREBÁSICA,NO GUBERNAMENTAL,100
010100243,EVANGELICO EMANUEL NO 3,ATLÁNTIDA,LA CEIBA,COROZAL,RURAL,CCEPREB - E.I.B.,PREBÁSICA,GUBERNAMENTAL,12
010100364,EVANGELICO PUERTA DEL CIELO,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,COMÚN,PREBÁSICA,NO GUBERNAMENTAL,138
010300108,FEDERICO LOPEZ,ATLÁNTIDA,ESPARTA,ESPARTA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,19
010500059,FEDERICO MEJIA RIVERA,ATLÁNTIDA,LA MASICA,LA MASICA,URBANA,EDUCACIÓN ADULTOS,BÁSICA II CICLO,GUBERNAMENTAL,6
010200003,FELIPE SANCHEZ,ATLÁNTIDA,EL PORVENIR,BURGOS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,28
010600004,FELIX ALVARENGA,ATLÁNTIDA,SAN FRANCISCO,PAGUALES,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,35
010500018,FELIX CANALES SALAZAR,ATLÁNTIDA,LA MASICA,TRÍPOLI,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,17
010100153,FELIX FIGUEROA,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,23
010400275,FELIX FIGUEROA,ATLÁNTIDA,JUTIAPA,JUTIAPA,URBANA,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,8
010400108,FERNANDO CASTRO,ATLÁNTIDA,JUTIAPA,NUEVA ARMENIA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,23
010300033,FERNANDO LAZO GARCIA,ATLÁNTIDA,ESPARTA,SIEMPRE VIVA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,15
010500035,FERNANDO LAZO GARCIA,ATLÁNTIDA,LA MASICA,LA MASICA,URBANA,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,297
010700125,FERNANDO MARTINEZ,ATLÁNTIDA,TELA,PIEDRAS GORDAS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,25
010100037,FERNANDO SOTO ENRIQUEZ,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,46
010200024,FIDENCIO BERNARDEZ,ATLÁNTIDA,EL PORVENIR,CEIBA MOCHA,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,11
010100051,FILOMENO DIAZ ALVARADO,ATLÁNTIDA,LA CEIBA,LA AUSENCIA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,17
010400271,FLOR DE CAMPO,ATLÁNTIDA,JUTIAPA,JUTIAPA,URBANA,PROHECO,PREBÁSICA,GUBERNAMENTAL,8
010400150,FRANCISCA GOMEZ,ATLÁNTIDA,JUTIAPA,LAS MARÍAS,RURAL,PROHECO,PREBÁSICA,GUBERNAMENTAL,14
010600008,FRANCISCO A MATUTE,ATLÁNTIDA,SAN FRANCISCO,FRISCO NO.1,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,15
010700152,FRANCISCO CRUZ CANALES,ATLÁNTIDA,TELA,PAUJILES,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,11
010100475,FRANCISCO EMILIO RODRIGUEZ,ATLÁNTIDA,LA CEIBA,SAMBO CREEK,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,43
010100011,FRANCISCO MORAZAN,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,395
010700003,FRANCISCO MORAZAN,ATLÁNTIDA,TELA,TELA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,627
010200001,FRANCISCO MORAZAN,ATLÁNTIDA,EL PORVENIR,OROTINA,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,62
010200056,FRANCISCO MORAZAN,ATLÁNTIDA,EL PORVENIR,LA UNIÓN,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,30
010700248,FRANCISCO MORAZAN,ATLÁNTIDA,TELA,LA UNIÓN,RURAL,CENTRO C. DE EDUCACIÓN PREBÁSICA (CCEPREB),PREBÁSICA,GUBERNAMENTAL,54
010200007,FRANCISCO MORAZAN,ATLÁNTIDA,EL PORVENIR,EL PINO,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,392
010200018,FRANCISCO MORAZAN,ATLÁNTIDA,EL PORVENIR,LA UNIÓN,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,377
010300018,FRANCISCO MORAZAN,ATLÁNTIDA,ESPARTA,LAS AMÉRICAS NO.1,RURAL,CENTRO DE EDUCACIÓN BÁSICA (C.E.B),BÁSICA I CICLO,GUBERNAMENTAL,279
010400042,FRANCISCO MORAZAN,ATLÁNTIDA,JUTIAPA,CORRALITOS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,19
010400043,FRANCISCO MORAZAN,ATLÁNTIDA,JUTIAPA,PIEDRAS AMARILLAS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,12
010400060,FRANCISCO MORAZAN,ATLÁNTIDA,JUTIAPA,QUEBRADA GRANDE,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,28
010400160,FRANCISCO MORAZAN,ATLÁNTIDA,JUTIAPA,JUTIAPA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,11
010500010,FRANCISCO MORAZAN,ATLÁNTIDA,LA MASICA,EL ORO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,40
010500021,FRANCISCO MORAZAN,ATLÁNTIDA,LA MASICA,SANTA FE,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,38
010500025,FRANCISCO MORAZAN,ATLÁNTIDA,LA MASICA,TIERRA FIRME,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,25
010600013,FRANCISCO MORAZAN,ATLÁNTIDA,SAN FRANCISCO,SANTA ANA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,421
010700039,FRANCISCO MORAZAN,ATLÁNTIDA,TELA,BARRA ULÚA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,16
010700105,FRANCISCO MORAZAN,ATLÁNTIDA,TELA,EL CEDRO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,21
010700118,FRANCISCO MORAZAN,ATLÁNTIDA,TELA,TELA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,32
010800025,FRANCISCO MORAZAN,ATLÁNTIDA,ARIZONA,EL RETIRO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,50
010500178,FRANCISCO MORAZAN,ATLÁNTIDA,LA MASICA,LA MASICA,RURAL,CENTRO DE EDUCACIÓN COMUNITARIA (PROHECO),BÁSICA I CICLO,GUBERNAMENTAL,12
010700076,FRANCISCO MURILLO SOTO,ATLÁNTIDA,TELA,EL ENCANTO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,17
010500055,FRANCISCO REGIS BENEDITH,ATLÁNTIDA,LA MASICA,EL NARANJAL,RURAL,COMÚN,PREBÁSICA,GUBERNAMENTAL,124
010100181,FRANCISCO REGIS BENEDITH,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,178
010500027,FRANCISCO VEGA PEREZ,ATLÁNTIDA,LA MASICA,BOCA CERRADA,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,22
010100103,FRANCISCO ZEPEDA ANDINO,ATLÁNTIDA,LA CEIBA,LA CEIBA,URBANA,COMÚN,PREBÁSICA,GUBERNAMENTAL,14
010200013,FROYLAN TURCIOS,ATLÁNTIDA,EL PORVENIR,CARACAS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,33
010500002,FROYLAN TURCIOS,ATLÁNTIDA,LA MASICA,SAN JUAN PUEBLO,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,23
010800008,FROYLAN TURCIOS,ATLÁNTIDA,ARIZONA,LAS LOMAS,RURAL,COMÚN,BÁSICA I CICLO,GUBERNAMENTAL,38
